node_id,x_mm,y_mm,ux_mm,uy_mm,u_mag_mm
361,64.0,2.5,0.0002373834175975601,-0.011316298095922127,0.01131878763307807
362,65.0,2.5,0.00029469267684609115,-0.011261397596961579,0.011265252753961568
363,66.0,2.5,0.00035071187884056203,-0.011195005882547609,0.011200498003760165
364,67.0,2.5,0.0004052460349276658,-0.011117516782722273,0.011124900168672796
365,68.0,2.5,0.00045813131452743537,-0.011029371837067058,0.01103888252594612
366,69.0,2.5,0.0005092300477908218,-0.010931037906738014,0.010942892897224044
367,70.0,2.5,0.0005584179757250931,-0.010822970236867365,0.010837366625879636
368,71.0,2.5,0.0006055842016237005,-0.010705566888339195,0.010722681317000929
369,72.0,2.5,0.000650662742158729,-0.010579170911602251,0.010599161248934971
370,75.0,2.5,0.0007734246853901711,-0.010151625160570289,0.010181045090986222
371,80.0,2.5,0.0009371192241851285,-0.009303980230586633,0.00935105558594773
372,85.0,2.5,0.0010529797249200796,-0.008317636168216042,0.008384022765230805
373,90.0,2.5,0.0011227105142262858,-0.007222570205859601,0.007309309083444552
374,95.0,2.5,0.0011469810866187998,-0.006049039227840001,0.00615682070495872
375,100.0,2.5,0.0011257402327715198,-0.004825606080241496,0.004955175588548217
376,105.0,2.5,0.0010580493206312333,-0.0035776651309345677,0.0037308385322864447
377,108.0,2.5,0.0009931742138591403,-0.002824825065605419,0.0029943332597336895
378,109.0,2.5,0.0009669225577232881,-0.0025737003921084307,0.0027493404556317206
379,110.0,2.5,0.0009381204422785275,-0.0023228813286646144,0.0025051641924791162
380,111.0,2.5,0.0009066292590957889,-0.0020724063933450472,0.002262044401117274
381,112.0,2.5,0.0008722996536348868,-0.0018223787424321038,0.002020388815698592
382,113.0,2.5,0.0008350305927024422,-0.001572964592893791,0.0017808688051753059
383,114.0,2.5,0.0007949290945868444,-0.0013244610629112672,0.0015447036520280205
384,115.0,2.5,0.0007526394078940878,-0.0010775050623675851,0.0013143375661309146
385,116.0,2.5,0.00071017753405669,-0.0008336943628110153,0.0010951704983525195
386,117.0,2.5,0.0006729318199792673,-0.0005979164511126624,0.0009001896005018997
387,118.0,2.5,0.0006505277548172341,-0.00038433318283000677,0.0007555781595651074
388,119.0,2.5,0.0006477039012529853,-0.00021956762503845436,0.0006839080973810475
389,120.0,2.5,0.0006490836291798394,-0.00011446683994176767,0.0006590995487143998
390,0.0,3.0,-0.0005953066440957021,-0.00010825543569258197,0.0006050696157149834
391,1.0,3.0,-0.0005941202641080127,-0.0002351511184782779,0.0006389639557481782
392,2.0,3.0,-0.0005927789150160183,-0.00040171774581522973,0.0007160754076146153
393,3.0,3.0,-0.0006042536199164196,-0.0006079376627507994,0.0008571526345832471
394,4.0,3.0,-0.0006292159434757571,-0.0008372864633030365,0.0010473592149566424
395,5.0,3.0,-0.0006617544835032887,-0.0010774264349929002,0.0012644234730730898
396,6.0,3.0,-0.0006967915400282753,-0.0013224976160181251,0.0014948305571631188
397,7.0,3.0,-0.000731615034212984,-0.0015700681039765886,0.0017321588868839677
398,8.0,3.0,-0.0007650027718515317,-0.0018190641102359432,0.0019733786960664723
399,9.0,3.0,-0.0007964513284294178,-0.002068954833720002,0.0022169593642036712
400,10.0,3.0,-0.0008257882015447161,-0.0023194539673817025,0.002462070848008476
401,11.0,3.0,-0.0008529806843301777,-0.002570401467788279,0.002708235542460906
402,12.0,3.0,-0.0008780489036595141,-0.002821726185555243,0.0029551833350006927
403,15.0,3.0,-0.0009410744183686871,-0.003575210605135023,0.0036969922818391033
404,20.0,3.0,-0.0010091858050145807,-0.00482425170139808,0.00492867735477635
405,25.0,3.0,-0.0010339869767222712,-0.0060489999226312355,0.006136736032454382
406,30.0,3.0,-0.0010161825046705608,-0.007223848539389288,0.00729497187128472
407,35.0,3.0,-0.000955897743332084,-0.008320221632961736,0.008374952448659743
408,40.0,3.0,-0.0008525276597223888,-0.009307999263342345,0.009346959596412803
409,45.0,3.0,-0.0007046350255254637,-0.010156951659023545,0.010181364227005064
410,48.0,3.0,-0.0005934563163355146,-0.010585332305953437,0.010601955028524693
411,49.0,3.0,-0.0005526025784604931,-0.010712078643650803,0.010726322691280587
412,50.0,3.0,-0.0005098253248342333,-0.010829871050877017,0.010841864638541952
